station,date,latitude,longitude,elevation,name,actual_mean,temp_attributes,dewp,dewp_attributes,slp,slp_attributes,stp,stp_attributes,visib,visib_attributes,wdsp,wdsp_attributes,mxspd,gust,actual_high,max_attributes,actual_low,min_attributes,prcp,prcp_attributes,sndp,fog,rain,snow,hail,thunder,tornado,year,year_2,month,day,day_of_year,precip,actual_precip_ytd
72565003017,2017-09-15,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",70,24,37.7,24,1002.3,24,827.1,24,10,24,7.2,24,15,15.9,90,NA,50,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Sep,15,2000-09-15,0,9.12
72565003017,2017-09-16,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",58,24,41.5,24,1010.6,24,832.4,24,10,24,9.4,24,25.1,32.1,84,NA,46,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Sep,16,2000-09-16,0,9.12
72565003017,2017-09-17,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",58.8,24,43.6,24,1015.8,24,836,24,9.7,24,7.6,24,18.1,22.9,73.9,NA,46,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Sep,17,2000-09-17,0,9.12
72565003017,2017-09-18,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",63,24,39.9,24,1012.8,16,833.1,24,10,24,7.1,24,12,15,82,NA,46,NA,0.02,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Sep,18,2000-09-18,0.02,9.14
72565003017,2017-09-19,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",71.7,24,23.8,24,998.5,20,824.8,24,10,24,11.7,24,32.1,42,89.1,NA,57.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Sep,19,2000-09-19,0,9.14
72565003017,2017-09-20,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",57.1,24,29.4,24,1006,24,828.4,24,9.8,24,14.2,24,29.9,32.1,79,*,41,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Sep,20,2000-09-20,0,9.14
72565003017,2017-09-21,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",71.6,24,26.1,24,1000.9,24,825.8,24,10,24,12.3,24,18.1,22.9,91,*,55.9,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Sep,21,2000-09-21,0,9.14
72565003017,2017-09-22,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",69.6,24,29.3,24,998.9,24,824.6,24,10,24,12.1,24,22.9,28,91.9,NA,48.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Sep,22,2000-09-22,0,9.14
72565003017,2017-09-23,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",52.5,24,40.5,24,1009.2,23,830.5,24,9.7,24,8.9,24,22.9,999.9,66.9,*,45,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Sep,23,2000-09-23,0,9.14
72565003017,2017-09-24,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",46.4,24,43.2,24,1012.7,13,831.4,24,7.2,24,7.1,24,17.1,999.9,54,NA,44.1,NA,0.83,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Sep,24,2000-09-24,0.83,9.97
72565003017,2017-09-25,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",47.6,24,43,24,1015.1,15,833.8,23,5.7,24,7.2,24,13,999.9,55,NA,44.1,NA,0.05,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Sep,25,2000-09-25,0.05,10.02
72565003017,2017-09-26,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",50,24,41.6,24,1018.2,18,836.5,24,9.8,24,4.9,24,8.9,999.9,63,NA,43,NA,0.04,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Sep,26,2000-09-26,0.04,10.06
72565003017,2017-09-27,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",53,24,44.2,24,1021.5,22,840.1,24,9.6,24,7.8,24,13,999.9,63,NA,44.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Sep,27,2000-09-27,0,10.06
72565003017,2017-09-28,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",52.6,24,45.4,24,1023.3,20,841.4,24,9.2,24,7.4,24,15,18.1,62.1,NA,48,NA,0.31,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Sep,28,2000-09-28,0.31,10.37
72565003017,2017-09-29,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",52.8,24,44.4,24,1021.1,21,839.4,24,8.7,24,6.5,24,19,22,66.9,NA,42.1,NA,0.01,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Sep,29,2000-09-29,0.01,10.38
72565003017,2017-09-30,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",56.7,24,43.1,24,1014.4,22,834.3,24,9.1,24,7,24,15.9,21,72,NA,42.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Sep,30,2000-09-30,0,10.38
72565003017,2017-10-01,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",60,24,38.7,24,1004.7,24,827.3,24,10,24,11.8,24,28.9,38.1,75,NA,44.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,1,2000-10-01,0,10.38
72565003017,2017-10-02,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",45.4,24,38.9,24,1007.6,20,828,24,9.5,24,8.5,24,14,19,52,*,39.9,*,0.19,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,2,2000-10-02,0.19,10.57
72565003017,2017-10-03,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",43.6,24,34.8,24,1019.7,21,835.6,24,6.7,24,6.9,24,14,20,61,NA,34,NA,0.19,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,3,2000-10-03,0.19,10.76
72565003017,2017-10-04,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",57.1,24,45.2,24,1021.7,23,840.5,24,10,24,9.8,24,15,20,73,*,50,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,4,2000-10-04,0,10.76
72565003017,2017-10-05,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",57.2,24,48.4,24,1016.2,22,836.5,21,7.4,24,6.8,24,14,15.9,73,NA,50,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,5,2000-10-05,0,10.76
72565003017,2017-10-06,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",55.7,24,47.8,24,1010.6,18,831.5,22,6.3,24,9,24,35.9,45.1,66,NA,51.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,6,2000-10-06,0,10.76
72565003017,2017-10-07,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",57.4,24,24.7,24,1007.1,24,828.4,24,10,24,10.5,24,18.1,26,78.1,NA,45,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,7,2000-10-07,0,10.76
72565003017,2017-10-08,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",59.1,24,26.8,24,1000.7,24,824.3,24,10,24,8.9,24,21,29.9,78.1,NA,43,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,8,2000-10-08,0,10.76
72565003017,2017-10-09,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",37.3,24,31.7,24,1017.1,14,833.8,17,3.6,24,13.7,24,31.1,36.9,66.9,NA,32,NA,0.29,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,9,2000-10-09,0.29,11.05
72565003017,2017-10-10,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",38.2,24,25.3,24,1026.3,23,840.2,24,10,24,8.3,24,12,15,59,NA,28.9,NA,0.27,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,10,2000-10-10,0.27,11.32
72565003017,2017-10-11,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",49.2,24,31,24,1014.9,24,833.1,24,10,24,6.5,24,12,999.9,72,NA,28.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,11,2000-10-11,0,11.32
72565003017,2017-10-12,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",58.9,24,30.6,24,1008.5,24,829.7,24,9.9,24,8.7,24,13,14,78.1,NA,28.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,12,2000-10-12,0,11.32
72565003017,2017-10-13,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",51,24,35.9,24,1014.3,23,834.6,24,10,24,6.8,24,17.1,21,78.1,NA,35.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,13,2000-10-13,0,11.32
72565003017,2017-10-14,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",48,24,35.1,24,1013.2,22,831.7,24,8.3,24,11.7,24,31.1,42,64.9,NA,35.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,14,2000-10-14,0,11.32
72565003017,2017-10-15,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",41.6,24,17,24,1027.6,24,842.6,24,10,24,7.7,24,18.1,999.9,64,NA,24.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,15,2000-10-15,0,11.32
72565003017,2017-10-16,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",55.9,24,16.6,24,1023.3,24,841.1,24,10,24,9.4,24,15.9,24.1,77,*,39.9,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,16,2000-10-16,0,11.32
72565003017,2017-10-17,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",58.4,24,13.9,24,1018.3,24,838.3,24,10,24,6.6,24,13,999.9,78.1,NA,39,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,17,2000-10-17,0,11.32
72565003017,2017-10-18,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",62,24,15.8,24,1013.7,24,834.9,24,10,24,8.7,24,13,999.9,77,NA,41,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,18,2000-10-18,0,11.32
72565003017,2017-10-19,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",57.6,24,23,24,1012.9,24,833.9,24,10,24,8.2,24,14,999.9,77,NA,42.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,19,2000-10-19,0,11.32
72565003017,2017-10-20,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",60,24,28.9,24,1002.4,24,825.2,24,10,24,8.7,24,15.9,999.9,77,NA,42.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,20,2000-10-20,0,11.32
72565003017,2017-10-21,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",53.3,24,19.2,24,1003.2,24,825.6,24,10,24,12.7,24,22,28.9,77,NA,39.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,21,2000-10-21,0,11.32
72565003017,2017-10-22,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",48.1,24,16.4,24,1018.1,24,835.7,24,10,24,9.2,24,14,22,70,NA,30,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,22,2000-10-22,0,11.32
72565003017,2017-10-23,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",53.4,24,25.5,24,1021.1,23,839.9,24,10,24,10,24,29.9,35.9,70,NA,33.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,23,2000-10-23,0,11.32
72565003017,2017-10-24,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",43.7,24,19.4,24,1031.6,24,846.3,24,10,24,5,24,9.9,999.9,63,NA,24.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,24,2000-10-24,0,11.32
72565003017,2017-10-25,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",58.9,24,18.7,24,1018.8,24,837.8,24,10,24,11.8,24,17.1,24.1,82.9,*,46.9,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,25,2000-10-25,0,11.32
72565003017,2017-10-26,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",51.2,24,20.8,24,1009,22,831.3,24,9.3,24,12,24,20,28,73.9,*,32,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,26,2000-10-26,0,11.32
72565003017,2017-10-27,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",28.2,24,14.9,24,1026.4,24,839.5,24,9.8,24,7.2,24,15,999.9,41,*,12.9,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,27,2000-10-27,0,11.32
72565003017,2017-10-28,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",43.4,24,20.3,24,1020.1,24,835.9,24,10,24,5.8,24,8.9,14,57.9,*,35.1,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,28,2000-10-28,0,11.32
72565003017,2017-10-29,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",53.5,24,25.5,24,1011,24,830.7,24,10,24,10.8,24,15.9,25.1,73,NA,37.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,29,2000-10-29,0,11.32
72565003017,2017-10-30,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",35.6,24,25.6,24,1019,16,836.2,24,9.2,24,9.2,24,20,26,57.9,*,28.4,*,0.02,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,30,2000-10-30,0.02,11.34
72565003017,2017-10-31,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",34.5,24,24,24,1014.4,21,830.2,24,8.7,24,7.7,24,13,999.9,52,NA,26.1,NA,0,I,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Oct,31,2000-10-31,0,11.34
72565003017,2017-11-01,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",52.5,24,21.2,24,998.2,24,819.6,24,10,24,9.9,24,25.1,35.9,68,NA,26.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,1,2000-11-01,0,11.34
72565003017,2017-11-02,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",44.3,24,27.2,24,1006.9,23,827.2,24,10,24,6.3,24,15.9,20,68,NA,30.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,2,2000-11-02,0,11.34
72565003017,2017-11-03,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",37,24,30,24,1015.3,24,831.7,24,8.3,24,5.3,24,9.9,999.9,61,NA,24.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,3,2000-11-03,0,11.34
72565003017,2017-11-04,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",51.6,24,27.6,24,1007.9,23,827.3,24,9.8,24,10.5,24,28.9,41,72,NA,24.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,4,2000-11-04,0,11.34
72565003017,2017-11-05,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",42.9,24,29.4,24,1007.9,23,827.6,24,9.5,24,10.8,24,24.1,31.1,72,NA,27,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,5,2000-11-05,0,11.34
72565003017,2017-11-06,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",34.8,24,29.6,24,1014.3,15,831,24,5.9,24,6.8,24,11.1,999.9,52,NA,27,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,6,2000-11-06,0,11.34
72565003017,2017-11-07,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",31,24,27.2,24,1024.4,19,838.2,24,6.8,24,7.4,24,17.1,999.9,45,NA,24.1,NA,0.04,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,7,2000-11-07,0.04,11.38
72565003017,2017-11-08,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",34.8,24,26.4,24,1022.6,17,837.4,24,5.2,24,5.5,24,14,999.9,61,NA,24.1,NA,0.01,D,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,8,2000-11-08,0.01,11.39
72565003017,2017-11-09,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",33.8,24,27.6,24,1021.1,24,836.1,24,8.4,24,6.4,24,13,999.9,44.1,*,24.1,*,0,I,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,9,2000-11-09,0,11.39
72565003017,2017-11-10,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",36.3,24,25.7,24,1016.6,24,832,24,7,24,4.9,24,9.9,999.9,60.1,NA,23,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,10,2000-11-10,0,11.39
72565003017,2017-11-11,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",42.5,24,26.8,24,1013.2,24,830.7,24,8.1,24,7.3,24,17.1,999.9,60.1,NA,24.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,11,2000-11-11,0,11.39
72565003017,2017-11-12,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",39.8,24,21.2,24,1023.9,24,839.5,24,10,24,7.7,24,14,20,60.1,NA,21.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,12,2000-11-12,0,11.39
72565003017,2017-11-13,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",50.3,24,22.9,24,1018.7,24,836.3,24,10,24,6.9,24,13,999.9,71.1,*,37.9,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,13,2000-11-13,0,11.39
72565003017,2017-11-14,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",52.5,24,18.3,24,1011.9,24,832,24,10,24,7.7,24,15,999.9,73,NA,37,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,14,2000-11-14,0,11.39
72565003017,2017-11-15,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",41.6,24,18.8,24,1019.1,23,836.1,24,10,24,9.9,24,18.1,22,68,NA,21.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,15,2000-11-15,0,11.39
72565003017,2017-11-16,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",50.3,24,18,24,1010.4,24,829.4,24,10,24,7.7,24,13,999.9,73.9,NA,21.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,16,2000-11-16,0,11.39
72565003017,2017-11-17,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",59.3,24,26.8,24,999.5,24,822.8,24,10,24,15.1,24,24.1,32.1,68,*,48,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,17,2000-11-17,0,11.39
72565003017,2017-11-18,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",36.7,24,23.5,24,1017.4,22,832.9,24,9.6,24,11.2,24,25.1,32.1,48,*,28,*,0.23,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,18,2000-11-18,0.23,11.62
72565003017,2017-11-19,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",38.2,24,14.3,24,1020.9,24,835.9,24,10,24,7.5,24,14,15.9,61,NA,23,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,19,2000-11-19,0,11.62
72565003017,2017-11-20,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",50,24,5.9,24,1008.5,24,828.2,24,10,24,9.9,24,18.1,20,69.1,NA,23,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,20,2000-11-20,0,11.62
72565003017,2017-11-21,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",48,24,21.6,24,1014.4,22,834.1,24,9.7,24,9.3,24,21,31.1,69.1,NA,30,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,21,2000-11-21,0,11.62
72565003017,2017-11-22,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",45,24,30.1,24,1022.9,24,838.9,24,10,24,6.7,24,15,999.9,69.1,NA,30,NA,0.02,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,22,2000-11-22,0.02,11.64
72565003017,2017-11-23,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",54.7,24,30.7,24,1018.3,24,837.3,24,10,24,9.3,24,14,999.9,72,NA,30.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,23,2000-11-23,0,11.64
72565003017,2017-11-24,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",60.5,24,21.7,24,1006.8,23,828.7,24,10,24,11.1,24,28,35,72,NA,44.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,24,2000-11-24,0,11.64
72565003017,2017-11-25,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",45.2,24,29.7,24,1016.7,24,835.1,24,10,24,7.9,24,13,999.9,71.1,NA,33.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,25,2000-11-25,0,11.64
72565003017,2017-11-26,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",48.1,24,23.3,24,1020.2,24,837.6,24,10,24,8.7,24,12,15.9,73.9,NA,33.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,26,2000-11-26,0,11.64
72565003017,2017-11-27,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",59.7,24,19.5,24,1006.4,24,828.3,24,10,24,12.4,24,22,28.9,81,NA,34,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,27,2000-11-27,0,11.64
72565003017,2017-11-28,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",43.1,24,20.8,24,1013.7,24,832.7,24,10,24,7.5,24,29.9,34,62.1,*,35.1,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,28,2000-11-28,0,11.64
72565003017,2017-11-29,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",38.5,24,21.6,24,1019,24,834.6,24,10,24,7.8,24,15,999.9,64.9,NA,25,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,29,2000-11-29,0,11.64
72565003017,2017-11-30,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",38.3,24,17.5,24,1022.5,24,838.1,24,10,24,9.4,24,15,999.9,64.9,NA,24.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Nov,30,2000-11-30,0,11.64
72565003017,2017-12-01,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",45.4,24,18,24,1014.3,24,832,24,10,24,8.5,24,21,29.9,62.1,NA,24.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Dec,1,2000-12-01,0,11.64
72565003017,2017-12-02,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",44.5,24,21,24,1016.4,24,834,24,10,24,7.9,24,13,999.9,66,NA,30,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Dec,2,2000-12-02,0,11.64
72565003017,2017-12-03,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",47.7,24,20.4,24,1008.6,24,828.1,24,10,24,10,24,14,999.9,66.9,NA,30,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Dec,3,2000-12-03,0,11.64
72565003017,2017-12-04,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",42.1,24,15,24,1004.6,24,824.7,24,10,24,18.2,24,32.1,39,66.9,NA,25,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Dec,4,2000-12-04,0,11.64
72565003017,2017-12-05,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",28.4,24,3.7,24,1022.9,24,836,24,10,24,7.7,24,13,999.9,57,NA,14,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Dec,5,2000-12-05,0,11.64
72565003017,2017-12-06,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",27.8,24,5.4,24,1028.6,24,840.9,24,10,24,12.2,24,24.1,32.1,51.1,NA,15.1,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Dec,6,2000-12-06,0,11.64
72565003017,2017-12-07,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",23.4,24,8.2,24,1031.6,24,842.2,24,10,24,9.8,24,19,25.1,37.9,NA,10.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Dec,7,2000-12-07,0,11.64
72565003017,2017-12-08,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",42.1,24,10.5,24,1023.3,24,838,24,10,24,11.1,24,21,28.9,55.9,*,30.9,*,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Dec,8,2000-12-08,0,11.64
72565003017,2017-12-09,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",43.8,24,0.3,24,1023.7,24,839.9,24,10,24,7.8,24,13,999.9,61,NA,30.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Dec,9,2000-12-09,0,11.64
72565003017,2017-12-10,39.84657,-104.65623,1647.2,"DENVER INTERNATIONAL AIRPORT, CO US",43,24,-3,24,1027.4,24,842.8,24,10,24,8.4,24,14,999.9,62.1,NA,30.9,NA,0,G,999.9,NA,NA,NA,NA,NA,NA,2017,2017,Dec,10,2000-12-10,0,11.64
